ACC_0_mean,ACC_0_std,ACC_0_rms,ACC_0_minimum,ACC_0_maximum,ACC_0_range,ACC_1_mean,ACC_1_std,ACC_1_rms,ACC_1_minimum,ACC_1_maximum,ACC_1_range,ACC_2_mean,ACC_2_std,ACC_2_rms,ACC_2_minimum,ACC_2_maximum,ACC_2_range,ACC_MAG_mean,ACC_MAG_std,ACC_MAG_rms,ACC_MAG_minimum,ACC_MAG_maximum,ACC_MAG_range,GYRO_0_mean,GYRO_0_std,GYRO_0_rms,GYRO_0_minimum,GYRO_0_maximum,GYRO_0_range,GYRO_1_mean,GYRO_1_std,GYRO_1_rms,GYRO_1_minimum,GYRO_1_maximum,GYRO_1_range,GYRO_2_mean,GYRO_2_std,GYRO_2_rms,GYRO_2_minimum,GYRO_2_maximum,GYRO_2_range,GYRO_MAG_mean,GYRO_MAG_std,GYRO_MAG_rms,GYRO_MAG_minimum,GYRO_MAG_maximum,GYRO_MAG_range,dominant_frequency,periodicity_strength,positive_peak_count,negative_trough_count,mean_positive_prominence,mean_negative_prominence,start_time,end_time,center_time,clean_fraction,label
-0.09182109391998335,0.27684357831637463,0.2916735849261585,-1.16991876800106,0.3225395059177938,1.4924582739188539,2.4433651767193223,1.6251492184775729,2.9344749733338857,-4.1169467328991045,9.905934913440973,14.022881646340078,9.132666500012915,0.44720719563472944,9.143609335283614,7.8627262070882225,11.573896322381314,3.7111701152930916,9.573724640717375,0.8034955066913925,9.607383021694941,8.43691165785389,15.235495895563027,6.798584237709136,-0.10765425643865352,0.34445253765485695,0.36088362338325913,-0.841551160710498,1.807521868851532,2.6490730295620297,-0.004753211963547569,0.18911922327333192,0.1891789460682102,-0.3293490901338994,0.6504212998891916,0.979770390023091,0.23169626472445876,0.5554088483678169,0.6017990926650946,-0.1511491437965745,2.159087890897438,2.3102370346940124,0.4106905061320533,0.5996008000055019,0.726765306817985,0.03720316219258631,2.3633900397058984,2.326186877513312,1.9999999993751203,0.2829014661521234,2,2,0.2052635048885783,0.6525344604229328,0.0,1.96666666728125,0.983333333640625,0.0,0
-0.1320158804683955,0.4560111786159047,0.4747361243032935,-1.4974249708285643,0.915660156070401,2.4130851268989653,1.136715384389873,1.3450039369195774,1.7610103507469168,-1.5228002480547265,3.0359929147397966,4.558793162794523,9.520607813823535,0.7756617632524647,9.552152862868645,8.40946798435263,12.013876834995862,3.6044088506432317,9.697976224676182,0.720703340065426,9.724718821578644,8.43691165785389,12.023757689911328,3.586846032057437,-0.11244093861808836,0.3690726013338581,0.38582061859451944,-1.3539146251884813,0.534174472158212,1.8880890973466933,0.09094022175623015,0.3107645930678465,0.32379739998600443,-0.3293490901338994,0.9233675332468254,1.2527166233807248,0.5443965603347398,0.7517632123374065,0.9281786155305198,-0.2560105740969721,2.340599696716731,2.596610270813703,0.7321946476877417,0.7609920145415001,1.0560387532181321,0.04897529799832652,2.614841049036995,2.5658657510386687,0.9999999996875601,0.4689471600600875,1,2,1.2027779912461818,0.4971177310384571,1.0000000003125,2.96666666759375,1.9833333339531252,0.0,0
-0.5142157361779699,1.2279054536709715,1.3312286154105784,-3.163417168964258,2.1599966764545213,5.323413845418779,0.3113681771622405,1.1365151766434551,1.178395896331212,-2.737351448248165,2.6498523019719156,5.387203750220081,9.742491442882399,0.8305639924603291,9.777830846369168,8.437776748055269,12.013876834995862,3.5761000869405937,9.904401461007277,0.8182874032902793,9.938146838077337,8.652932183040631,12.023757689911328,3.3708255068706965,-0.08413926474896279,0.46652557112630005,0.4740522380362912,-1.3539146251884813,0.7846313595056528,2.138545984694134,0.11643511367070015,0.4181518730183008,0.4340600472333547,-0.7912452960168967,0.9233675332468254,1.7146128292637222,0.39256460997696874,0.6516861042578517,0.7607902151639078,-0.4498439936553925,2.340599696716731,2.7904436903721237,0.8146251547864538,0.5729932440000752,0.9959595375719756,0.20204739734658683,2.614841049036995,2.412793651690408,0.9999999996875601,0.5671351675743252,3,3,0.48438495085552685,0.8770543017466701,2.000000000625,3.96666666790625,2.983333334265625,0.0,0
-0.7640457333336604,1.6151344870107742,1.7867359328554757,-4.113963550992383,2.899190681441971,7.0131542324343545,-0.568755532026307,1.726887534467466,1.818137346822195,-4.201477623111731,2.6498523019719156,6.851329925083647,9.578296143514224,0.711557708139676,9.604690072296576,8.421336947583342,10.899942657237853,2.478605709654511,9.90667155792108,0.7784463591131425,9.93720886821541,8.570030400321743,11.467640705895144,2.8976103055734015,-0.18137525484331898,0.48626517823153853,0.518990179704808,-1.387461422895636,0.7846313595056528,2.172092782401289,-0.08058183983243034,0.41930626083089073,0.4269791251135849,-0.7912452960168967,0.6867366048937061,1.4779819009106028,-0.09613168422184988,0.5595731831780066,0.5677705945567244,-1.2736466927112542,0.754052303102248,2.0276989958135023,0.81269430566286,0.3369768441588375,0.8797871492333176,0.27672618365782037,1.5579155290474447,1.2811893453896244,0.9999999996875601,0.4837900429297178,2,3,1.0992563928384822,0.9048573241962495,3.0000000009375,4.96666666821875,3.9833333345781248,0.0,0
0.8248867152294649,1.991831930500933,2.15588323717337,-4.113963550992383,4.286073177944514,8.400036728936897,-1.4012161679268165,1.747758131266703,2.2401038446171175,-4.201477623111731,2.642152859198937,6.843630482310668,9.494766052618997,1.0848008307195025,9.556535734056348,7.360744231802349,12.106732486668616,4.745988254866266,9.991646540505464,1.077159418514533,10.049540934952672,7.862588327799919,12.696933997679796,4.834345669879877,0.00811551752910195,0.5170800140980556,0.5171436962821945,-1.387461422895636,0.8269362326076463,2.2143976555032823,-0.25967928627890746,0.280720431170636,0.38240984845967363,-0.8011234055379063,0.6565066521059224,1.4576300576438288,-0.6228379695203234,0.5693255150111373,0.8438356939113774,-1.3987250345217817,0.754052303102248,2.1527773376240296,1.0021115434160328,0.34857714737858775,1.0610059251117578,0.27672618365782037,1.5579155290474447,1.2811893453896244,1.4999999995313402,0.7172117046281071,2,3,0.7718691285916168,0.7203239213658396,4.00000000125,5.96666666853125,4.9833333348906255,0.0,0
2.7329553282837393,1.060602463339641,2.931539256369697,0.2621672058722905,4.614760368462779,4.352593162590488,0.8767282418991355,2.6125742568930694,2.755757002698881,-4.102678534078446,4.305513183734948,8.408191717813395,8.786783841593339,1.1915621450771756,8.867208727918086,7.158634289130803,12.106732486668616,4.948098197537813,9.684271308695822,1.0150856681079357,9.737325592483144,7.862588327799919,12.696933997679796,4.834345669879877,0.14377645248593146,0.4035118001849819,0.4283613441686401,-1.4892248913086876,0.8269362326076463,2.3161611239163338,-0.10055666689244185,0.3480129921988813,0.3622494803250049,-0.8011234055379063,1.0068316986211108,1.8079551041590172,-0.4964834381198397,0.47832626605911077,0.6894141143966723,-1.3987250345217817,0.2790653579168391,1.6777903924386208,0.7568435847397431,0.46604477954521,0.8888250380716377,0.11486789502323977,1.532285264423192,1.417417369399952,0.4999999998437801,0.721692518930764,2,2,0.9221840070656502,1.069039185882931,5.0000000015625,6.96666666884375,5.983333335203126,0.0,0
2.806450703707587,1.2819649358354925,3.0853848461824835,0.1425257964518535,6.269653536772078,6.1271277403202244,3.2902473582881475,1.5285995287025402,3.627994514586779,-0.0982976485679868,11.264654386388065,11.362952034956052,8.594704216234753,1.236948611988573,8.683258745037135,6.637452679625961,13.340891155137514,6.703438475511553,9.79053646666319,1.492086450285794,9.903581487532081,7.692083682363426,16.530340419411736,8.83825673704831,-0.15270174221630697,0.6638572055188561,0.6811932261812358,-2.658181750023739,1.78282550053514,4.441007250558879,-0.0654319049287704,0.516448486251372,0.5205769617779308,-2.1753638556781847,1.0068316986211108,3.1821955542992955,0.048440302205235555,0.3394738443558242,0.3429124580406155,-0.3194118101089407,1.2972505838999575,1.6166623940088982,0.5747602908556464,0.722678453023287,0.923370748079339,0.031055534721766084,3.4583575540666227,3.4273020193448565,0.4999999998437801,0.5508660701077418,1,1,1.701129613781891,1.3049928898279803,6.000000001875,7.96666666915625,6.983333335515625,0.0,0
3.741302575232476,2.7441579226906443,4.639800390545587,-1.3028250470792382,10.149064584532288,11.451889631611527,0.24468885267698698,5.936665908704639,5.941706383371721,-18.19395336308697,11.264654386388065,29.458607749475036,7.438058947423022,4.0586663786010195,8.473340172454188,-1.3011946549415636,17.71436708489471,19.015561739836276,10.514595101914157,4.251165243934425,11.341477685400312,2.6646358236658787,24.321206969752115,21.656571146086236,-0.6547238685909994,1.3954421733681914,1.5414026739685205,-4.4044395786807256,1.78282550053514,6.187265079215866,0.20292426075715073,1.2494491558875578,1.2658204646599638,-2.3970835214858157,3.1038437660458413,5.500927287531657,-0.08054010726973722,1.498617532461671,1.50078020292131,-3.0990757733101475,3.559729551053215,6.658805324363362,1.9485856168807743,1.5599932574325996,2.4961099474081268,0.031055534721766084,5.015455340293454,4.984399805571688,0.4999999998437801,0.6444115664097042,2,1,1.6140494578187645,3.139884520084871,7.0000000021875,8.96666666946875,7.983333335828125,0.0,0
2.13851446984709,4.905343510236029,5.351227811555036,-9.26065956622967,10.149064584532288,19.40972415076196,-4.960440842473812,6.282523912363614,8.004753591529406,-20.3707742444498,4.970197792193124,25.340972036642924,6.742303931164885,5.016109546164704,8.40357169775603,-4.141801216890414,17.71436708489471,21.856168301785125,11.522397705875594,5.528660555615799,12.780130532650642,2.6646358236658787,25.51251407702425,22.84787825335837,-0.5109864548818468,1.7211257714647827,1.7953776979435165,-4.942330520420192,2.607268446721102,7.549598967141295,0.3566863234714871,1.276292597765929,1.325197316803694,-2.3970835214858157,3.1038437660458413,5.500927287531657,-0.0036653451047201193,1.9343179716420509,1.9343214443758188,-3.0990757733101475,3.559729551053215,6.658805324363362,2.719866089181283,1.15041597425911,2.953155677729981,0.916039167444555,5.595662612720023,4.679623445275468,0.4999999998437801,0.6294907466396051,2,2,3.745223281557431,1.4299210820617623,8.0000000025,9.96666666978125,8.983333336140625,0.0,0
-1.1515517556850532,6.558416890110211,6.658746394818189,-24.09892741074433,10.839195634706238,34.93812304545057,-7.397840645591242,6.368262678328564,9.761291705391985,-22.6459401169668,1.818053413270893,24.46399353023769,7.689484174748703,5.889263464160238,9.685638390111587,-5.879592707065964,19.37021820310725,25.249810910173213,13.476055760208682,7.199252147272542,15.278524481515287,4.517283681144506,38.32495609084971,33.807672409705205,-0.17539245236214954,1.4896468882900538,1.4999367867139763,-4.942330520420192,3.1055862872354907,8.047916807655684,0.06955195979659407,0.7765339930947849,0.7796425575501114,-2.249754874451192,2.281293311304378,4.53104818575557,0.19084247906560764,1.8326758906191605,1.8425856213138752,-3.442871522064174,2.969651398444926,6.4125229205091,2.2577484477174226,1.0748705040065694,2.500554869134802,0.304264277036463,5.7324650091308635,5.428200732094401,1.4999999995313402,0.3725019052432812,3,3,2.0779839421390744,2.1679327539616424,9.0000000028125,10.96666667009375,9.983333336453125,0.0,0
